PhraseId	SentenceId	Phrase	Sentiment
441	5	view count know many interested viewing grades right know mrpopular	0
442	5	statistics	0
443	5	till date website page views results day get around lakh page views	0
444	5	edit jun website million page views	0
445	5	one log college website depend website	0
446	5	newbies college think official college website well something	0
447	5	even college faculty uses website check performance students	0
448	5	computer hack	0
449	5	second year engineering mit neighbour block crazy cse genius pursuit find loop hole internet access process	0
450	5	worked	0
451	5	admission number	0
452	5	password associated get redirected login page starting session start browsing sign major issue everyone fact allotted per month id used need pay ion guys get balance account	0
453	5	weeks work guy managed trick system dont understand technical details trick explain overall flow	0
454	5	program would scan find ips computers connected router router rooms laptops ips max masking ip top system current ip would send request ion sign page would display balance left particular ip account opened new browser depending one highest balance manually modify ip start browsing	0
